ID|TIPO_VIA|NOMBRE_VIA|PORTAL1|PORTAL2|CODPOSTAL|COD_INE_MUNICIPIO|PROVINCIA|MUNICIPIO|POBLACION|LATITUD_WGS84_4326|LONGITUD_WGS84_4326
34-E1-00087||PLAZA RABI SEM TOB|4||34004|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00088||CALLE ABETOS (LOS)|4||34003|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00094||AVDA CONSTITUCION (DE LA)|26|||34004|PALENCIA|AGUILAR DE CAMPOO|AGUILAR DE CAMPOO||
37-E1-00003||CALLE SALVADOR|0||37003|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00004||CALLE PALOMA|S-N|||37008|SALAMANCA|ALBA DE TORMES|ALBA DE TORMES||
37-E1-00010||PASEO ESTACION|53||37004|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00012||CALLE MAYOR DE SANCHEZ OCAÑA|32||37700|37046|SALAMANCA|BÉJAR|BEJAR||
37-E1-00014||AVDA CAMPOAMOR|26||37003|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00019||CALLE LARGA|89||37600|37316|SALAMANCA|TAMAMES|TAMAMES||
37-E1-00035||CALLE LARGA|2||37260|37373|SALAMANCA|VILLAVIEJA DE YELTES|VILLAVIEJA DE YELTES||
37-E1-00036||CALLE NUESTRA SEÑORA DE LA MISERICORDIA|14||37400|37081|SALAMANCA|CANTALAPIEDRA|CANTALAPIEDRA||
37-E1-00038||AVDA PORTUGAL|82||37006|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00043||CALLE ALFONSO DE CASTRO|21||37005|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00049||CALLE ARZOBISPO ALMARAZ|2||37427|37347|SALAMANCA|LA VELLÉS|VELLES (LA)||
37-E1-00055||CALLE RODEROS|S-N||37100|37170|SALAMANCA|LEDESMA|LEDESMA||
37-E1-00056||LUGAR BARREROS|6|||37193|SALAMANCA|MIRANDA DEL CASTAÑAR|MIRANDA DEL CASTAÑAR||
37-E1-00057||CALLE AVILA|15||37004|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00058||PLAZA JULIAN COCA|11||37770|37156|SALAMANCA|GUIJUELO|GUIJUELO||
37-E1-00064||CALLE MARÍA AUXILIADORA|45||37005|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00072||AVDA VILLAS|44||37339|37374|SALAMANCA|VILLORIA|VILLORIA||
37-E1-00073||CALLE REINA SOFIA|36||37730|37171|SALAMANCA|LEDRADA|LEDRADA||
37-E1-00074||PLAZA PUERTA DE AVILA|22||37700|37046|SALAMANCA|BÉJAR|BEJAR||
37-E1-00079||CALLE ROLLO|62||37003|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00081||CALLE GRAN VIA|24||37001|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00086||PLZLA JEAN MONET|1|||37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00090||CALLE LAGUNA|5||37500|37107|SALAMANCA|CIUDAD RODRIGO|CIUDAD RODRIGO||
37-E1-00092||PLAZA BRETON|10||37001|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00093||PASEO DOCTOR TORRES VILLARROEL|45||37006|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00094||CALLE LUIS VIVES|13||37006|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00096||AVDA COMUNEROS|25||37003|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00097||CALLE TORO|70||37002|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00098||CALLE MARIA AUXILIADORA|74||37004|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00099||PASEO FLORENCIO MARCOS|21||37008|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00102||PASEO GRAN CAPITAN|17||37006|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00109||CALLE COMERCIO|2||37006|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00111||CALLE MIRANDA|2||37656|37098|SALAMANCA|CEPEDA|CEPEDA||
37-E1-00123||CTRA MADRID|79||37900|37294|SALAMANCA|SANTA MARTA DE TORMES|SANTA MARTA DE TORMES||
37-E1-00126||CALLE RECREO|12||37700|37046|SALAMANCA|BÉJAR|BEJAR||
37-E1-00139||CALLE ARRABAL|8||37712|37161|SALAMANCA|HORCAJO DE MONTEMAYOR|HORCAJO DE MONTEMAYOR||
37-E1-00144||CALLE SALAS POMBO|S-N||37531|37306|SALAMANCA|SERRADILLA DEL ARROYO|SERRADILLA DEL ARROYO||
37-E1-00146||CALLE CARCABA|46|||37324|SALAMANCA|TORDILLOS|TORDILLOS||
37-E1-00150||CALLE ERMITA|23|||37103|SALAMANCA|CESPEDOSA DE TORMES|CESPEDOSA DE TORMES||
37-E1-00152||PLAZA MAYOR|13||37439|37092|SALAMANCA|CASTELLANOS DE MORISCOS|CASTELLANOS DE MORISCOS||
37-E1-00155||CALLE AVE MARIA|4||37406|37228|SALAMANCA|PALACIOSRUBIOS|PALACIOSRUBIOS||
37-E1-00156||CALLE SANTA TERESA|S-N||37893|37121|SALAMANCA|ENCINAS DE ABAJO|ENCINAS DE ABAJO||
37-E1-00158||CALLE TORMES|7||37190|37322|SALAMANCA|TERRADILLOS|URBANIZACION EL ENCINAR||
37-E1-00161||CZADA ALBA|21||37191|37070|SALAMANCA|CALVARRASA DE ARRIBA|CALVARRASA DE ARRIBA||
37-E1-00162||CALLE ERAS|24||37230|37160|SALAMANCA|HINOJOSA DE DUERO|HINOJOSA DE DUERO||
37-E1-00167||CALLE CANTARRANAS|S-N||37318|37232|SALAMANCA|PARADINAS DE SAN JUAN|PARADINAS DE SAN JUAN||
37-E1-00171||CALLE DOCTOR BUSTOS|32||37785|37143|SALAMANCA|GALINDUSTE|GALINDUSTE||
37-E1-00175||CALLE FELIPE BENITEZ|5|||37250|SALAMANCA|PEREÑA DE LA RIBERA|PEREÑA DE LA RIVERA||
37-E1-00176||CALLE JESUS|17||37254|37190|SALAMANCA|MIEZA|MIEZA||
37-E1-00180||CALLE SANTA MARTA|S-N||37188|37085|SALAMANCA|CARBAJOSA DE LA SAGRADA|CARBAJOSA DE LA SAGRADA||
37-E1-00189||CALLE C/ PEDRARIAS|2|||37016|SALAMANCA|ALDEALENGUA|ALDEALENGUA||
37-E1-00195||CALLE CONVENTO|6||37315|37179|SALAMANCA|MANCERA DE ABAJO|MANCERA DE ABAJO||
37-E1-00197||CALLE LARGA|50||37317|37077|SALAMANCA|EL CAMPO DE PEÑARANDA|CAMPO DE PEÑARANDA (EL)||
37-E1-00198||CALLE ABAJO|39||37790|37139|SALAMANCA|FUENTES DE BÉJAR|FUENTES DE BEJAR||
37-E1-00205||CALLE BARRIO NUEVO|48|||37184|SALAMANCA|MASUECO|MASUECO||
37-E1-00209||CALLE SANTIAGO|20||37727|37201|SALAMANCA|MONTEMAYOR DEL RÍO|MONTEMAYOR DEL RIO||
37-E1-00212||CALLE C/ CARRETERA DE MADRID, 61-65|S-N||37900|37294|SALAMANCA|SANTA MARTA DE TORMES|SANTA MARTA DE TORMES||
37-E1-00213||CALLE GENERALISIMO FRANCO|11||37256|37367|SALAMANCA|VILLASBUENAS|VILLASBUENAS||
37-E1-00215||CALLE LUNA|12||37111|37226|SALAMANCA|PALACIOS DEL ARZOBISPO|PALACIOS DEL ARZOBISPO||
37-E1-00216||CALLE VISTAHERMOSA|8||37798|37202|SALAMANCA|MONTERRUBIO DE ARMUÑA|MONTERRUBIO DE ARMUÑA||
37-E1-00220||CTRA VITIGUDINO|4|||37328|SALAMANCA|TRABANCA|TRABANCA||
37-E1-00221||CALLE PAZ|11||37850|37215|SALAMANCA|NAVA DE SOTROBAL|NAVA DE SOTROBAL||
37-E1-00223||CALLE Avda. Peña de Francia|10||37450|37344|SALAMANCA|VECINOS|VECINOS||
37-E1-00225||CALLE LARGA|2||37522|37371|SALAMANCA|VILLASRUBIAS|VILLASRUBIAS||
37-E1-00230||PLAZA ESPAÑA|11|||37278|SALAMANCA|SAN CRISTÓBAL DE LA CUESTA|SAN CRISTOBAL DE LA CUESTA||
37-E1-00231||CALLE SALAS POMBO|16||37460|37025|SALAMANCA|ALDEHUELA DE LA BÓVEDA|ALDEHUELA DE LA BOVEDA||
37-E1-00234||CALLE ERAS|S-N||37638|37304|SALAMANCA|SEPULCRO-HILARIO|SEPULCRO-HILARIO||
37-E1-00239||CMNO AGUAS|59||37003|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00241||CALLE SUMATRA|1||37003|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00248||CALLE SALIDA DE SALAMANCA|12||37419|37231|SALAMANCA|PARADA DE RUBIALES|PARADA DE RUBIALES||
37-E1-00250||CALLE COMUNEROS|17||37468|37283|SALAMANCA|SANDO|SANDO||
37-E1-00254||AVDA SALAMANCA|59|||37107|SALAMANCA|CIUDAD RODRIGO|CIUDAD RODRIGO||
37-E1-00255||AVDA LASALLE|46||37008|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00258||CALLE CALVO SOTELO|4||37881|37330|SALAMANCA|VALDECARROS|VALDECARROS||
37-E1-00259||PASEO ESTACION|8||37300|37246|SALAMANCA|PEÑARANDA DE BRACAMONTE|PEÑARANDA DE BRACAMONTE||
37-E1-00260||CALLE BODEGUITAS|4||37671|37284|SALAMANCA|SAN ESTEBAN DE LA SIERRA|SAN ESTEBAN DE LA SIERRA||
37-E1-00261||CALLE CHORRO|19||37521|37269|SALAMANCA|ROBLEDA|ROBLEDA||
37-E1-00262||CALLE NUEVA|27||37795|37200|SALAMANCA|MONTEJO|MONTEJO||
37-E1-00263||CALLE RICARDO PEREZ FERNANDEZ|6||37003|37274|SALAMANCA|SALAMANCA|SALAMANCA||
37-E1-00264||CALLE MONSEÑOR ROMERO|2||37900|37294|SALAMANCA|SANTA MARTA DE TORMES|SANTA MARTA DE TORMES||
37-E1-00265||CTRA MATA|78||37184|37362|SALAMANCA|VILLARES DE LA REINA|VILLARES DE LA REINA||
37-E1-00270||CTRA MADRID|103||37900|37294|SALAMANCA|SANTA MARTA DE TORMES|SANTA MARTA DE TORMES||
40-E1-00002||CALLE MUERTE Y VIDA|2||40005|40194|SEGOVIA|SEGOVIA|SEGOVIA||
40-E1-00004||CALLE JUAN BRAVO|31||40001|40194|SEGOVIA|SEGOVIA|SEGOVIA||
49-E1-00079||CALLE SAN BLAS|13||49023|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00085||CALLE FERIA|16||49004|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00092||PLAZA ESPAÑA|7||49100|49260|ZAMORA|VILLANUEVA DEL CAMPO|VILLANUEVA DEL CAMPO||
49-E1-00094||CALLE PLAZA PUENTE MERCADO|37||49360|49085|ZAMORA|GALENDE|PUENTE (EL)||
49-E1-00099||PLAZA MAYOR|5||49240|49264|ZAMORA|VILLAR DEL BUEY|VILLAR DEL BUEY||
49-E1-00101||CALLE TORO|5||49717|49191|ZAMORA|SAN MIGUEL DE LA RIBERA|SAN MIGUEL DE LA RIBERA||
49-E1-00107||CALLE POLVORIN|12||49030|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00108||CALLE FUENTE|S-N||49520|49069|ZAMORA|FIGUERUELA DE ARRIBA|FIGUERUELA DE ARRIBA||
49-E1-00124||CALLE CAÑO|11||49153|49234|ZAMORA|VENIALBO|VENIALBO||
49-E1-00125||CALLE CALZADA|1||49152|49210|ZAMORA|SANZOLES|SANZOLES||
49-E1-00138||CALLE VILLAR|4||49192|49095|ZAMORA|LA HINIESTA|HINIESTA (LA)||
49-E1-00139||CALLE SAN PEDRO|6||49697|49130|ZAMORA|MORALES DE VALVERDE|MORALES DE VALVERDE||
49-E1-00140||TRVA CASTILLO|9||49840|49235|ZAMORA|VEZDEMARBÁN|VEZDEMARBAN||
49-E1-00141||CTRA GIJON SEVILLA|13||49192|49178|ZAMORA|ROALES|ROALES||
49-E1-00145||CALLE BAJO DE LA IGLESIA|0||49522|49104|ZAMORA|MAHIDE|MAHIDE||
49-E1-00146||CALLE LA IGLESIA|1||49698|49256|ZAMORA|VILLANÁZAR|MOZAR||
49-E1-00173||CALLE CAÑADA DE LA VIZANA|90||49600|49021|ZAMORA|BENAVENTE|BENAVENTE||
49-E1-00174||CALLE ALMARAZ|3||49026|49275|ZAMORA|ZAMORA|ZAMORA||
40-E1-00012||CALLE JOSE ZORRILLA|41||40002|40194|SEGOVIA|SEGOVIA|SEGOVIA||
40-E1-00015||CALLE INGENIERO MARTIN GIL|10||40320|40040|SEGOVIA|CANTALEJO|CANTALEJO||
40-E1-00016||CALLE FRONTON|15|||40040|SEGOVIA|CANTALEJO|CANTALEJO||
40-E1-00019||PLAZA RAMIRO LEDESMA|1||40005|40194|SEGOVIA|SEGOVIA|SEGOVIA||
40-E1-00023||CALLE FLORENTINO TRAPERO|5|||40004|SEGOVIA|AGUILAFUENTE|AGUILAFUENTE||
40-E1-00029||CALLE SANTA TERESA DE JESUS|24||40004|40194|SEGOVIA|SEGOVIA|SEGOVIA||
40-E1-00033||AVDA VIA ROMA (LA)|30||40003|40194|SEGOVIA|SEGOVIA|SEGOVIA||
40-E1-00037||CALLE FRAGUA|26||40396|40036|SEGOVIA|CABEZUELA|CABEZUELA||
40-E1-00040||URB PINAR|S-N||40216|40065|SEGOVIA|CHAÑE|CHAÑE||
40-E1-00042||CALLE CRUZ|6||40350|40073|SEGOVIA|ESCALONA DEL PRADO|ESCALONA DEL PRADO||
40-E1-00044||PLAZA MERCADO|S-N||40355|40089|SEGOVIA|FUENTESAÚCO DE FUENTIDUEÑA|FUENTESAUCO DE FUENTIDUEÑA||
40-E1-00045||AVDA GENERALISIMO|13||40330|40088|SEGOVIA|FUENTERREBOLLO|FUENTERREBOLLO||
40-E1-00046||PLAZA MAYOR|1||40353|40100|SEGOVIA|HONTALBILLA|HONTALBILLA||
40-E1-00047||CALLE LABRADOR|3||40352|40110|SEGOVIA|LASTRAS DE CUÉLLAR|LASTRAS DE CUELLAR||
40-E1-00058||CALLE REAL|3||40220|40149|SEGOVIA|OLOMBRADA|OLOMBRADA||
40-E1-00061||CALLE PLAZA|S-N||40165|40162|SEGOVIA|PRÁDENA|PRADENA||
40-E1-00062||CALLE MANUEL SANZ BURGOS|7||40237|40174|SEGOVIA|SACRAMENIA|SACRAMENIA||
40-E1-00063||CALLE VALENCIANA|3||40100|40181|SEGOVIA|REAL SITIO DE SAN ILDEFONSO|SAN ILDEFONSO O LA GRANJA||
40-E1-00071||CALLE REINA|1||40161|40139|SEGOVIA|NAVAFRÍA|NAVAFRIA||
40-E1-00075||CALLE PRADO|S-N|||40216|SEGOVIA|VALVERDE DEL MAJANO|VALVERDE DEL MAJANO||
40-E1-00078||CALLE CAÑO|7||40293|40234|SEGOVIA|ZARZUELA DEL PINAR|ZARZUELA DEL PINAR||
40-E1-00079||CALLE ARENAL|S-N||40331|40140|SEGOVIA|NAVALILLA|NAVALILLA||
40-E1-00080||CALLE AYUNTAMIENTO VIEJO|12|||40148|SEGOVIA|NIEVA|NIEVA||
40-E1-00086||CALLE DIANA|21||40408|40146|SEGOVIA|NAVAS DE SAN ANTONIO|NAVAS DE SAN ANTONIO||
40-E1-00089||CALLE CUELLAR|5||40216|40166|SEGOVIA|REMONDO|REMONDO||
40-E1-00091||CALLE POZAS (LAS)|15||40194|40207|SEGOVIA|TRESCASAS|TRESCASAS||
40-E1-00093||CTRA BAHABON|9||40200|40063|SEGOVIA|CUÉLLAR|CUELLAR||
40-E1-00094||CALLE LARGA|5||40004|40194|SEGOVIA|SEGOVIA|SEGOVIA||
40-E1-00095||CALLE REAL|42||40421|40901|SEGOVIA|ORTIGOSA DEL MONTE|ORTIGOSA DEL MONTE||
40-E1-00098||CALLE GREGORIA DIEZ BENITO|1||40380|40193|SEGOVIA|SEBÚLCOR|SEBULCOR||
40-E1-00099||CALLE PLAZUELA|6||40142|40122|SEGOVIA|MARUGÁN|MARUGAN||
40-E1-00100||TRVA ALTO DEL LEON|19||40410|40076|SEGOVIA|EL ESPINAR|SAN RAFAEL||
40-E1-00103||PASEO CONDE DE SEPULVEDA (DEL)|35||40006|40194|SEGOVIA|SEGOVIA|SEGOVIA||
40-E1-00104||PLAZA ESPRONCEDA|7||40006|40194|SEGOVIA|SEGOVIA|SEGOVIA||
42-E1-00002||CALLE EGIDO|35||42160|42019|SORIA|ALMARZA|ALMARZA||
42-E1-00009||CALLE PUERTA DEL ZURO|2||42100|42004|SORIA|ÁGREDA|AGREDA||
42-E1-00011||CALLE MAYOR|8||42360|42035|SORIA|BERLANGA DE DUERO|BERLANGA DE DUERO||
42-E1-00013||CALLE ACOSTA|17||42300|42043|SORIA|BURGO DE OSMA-CIUDAD DE OSMA|BURGO DE OSMA (EL)||
42-E1-00019||CALLE ESCUELA|6||42147|42045|SORIA|CABREJAS DEL PINAR|CABREJAS DEL PINAR||
42-E1-00020||CALLE LAS HERAS|0||42191|42071|SORIA|CUBO DE LA SOLANA|CUBO DE LA SOLANA||
42-E1-00021||CTRA ALAMEDA (LA)|10|||42076|SORIA|DEZA|DEZA||
42-E1-00022||CALLE ORIENTE|6||42158|42078|SORIA|DURUELO DE LA SIERRA|DURUELO DE LA SIERRA||
42-E1-00026||CALLE MAYOR|15||42120|42096|SORIA|GÓMARA|GOMARA||
42-E1-00027||CALLE RIO|8||42320|42103|SORIA|LANGA DE DUERO|LANGA DE DUERO||
42-E1-00028||CALLE NUEVA|3|||42111|SORIA|MATAMALA DE ALMAZÁN|MATAMALA DE ALMAZAN||
42-E1-00035||CTRA CONSTITUCION (DE LA)|48||42149|42129|SORIA|NAVALENO|NAVALENO||
42-E1-00037||CALLE COSO (EL)|28|||42144|SORIA|QUINTANA REDONDA|QUINTANA REDONDA||
42-E1-00040||CALLE ERAS (LAS)|S-N||42153|42160|SORIA|EL ROYO|ROYO (EL)||
42-E1-00041||CALLE HERRADERO|0||42313|42152|SORIA|RECUERDA|RECUERDA||
42-E1-00043||CALLE SAN PEDRO|6||42140|42164|SORIA|SAN LEONARDO DE YAGÜE|SAN LEONARDO DE YAGÜE||
42-E1-00044||CALLE ESCUELAS|5|||42162|SORIA|SAN ESTEBAN DE GORMAZ|SAN ESTEBAN DE GORMAZ||
42-E1-00049||CALLE MARQUES DE VADILLO|3||42002|42173|SORIA|SORIA|SORIA||
42-E1-00050||CALLE COLLADO (EL)|28||42002|42173|SORIA|SORIA|SORIA||
42-E1-00056||CALLE CARRETERA|0|||42194|SORIA|VALDEMALUQUE|VALDEMALUQUE||
42-E1-00057||CALLE ALMAZAN|5||42004|42173|SORIA|SORIA|SORIA||
42-E1-00060||CALLE MANUEL VICENTE TUTOR|8||42001|42173|SORIA|SORIA|SORIA||
42-E1-00061||CALLE TERUEL|2||42004|42173|SORIA|SORIA|SORIA||
42-E1-00066||CALLE SAN ANTONIO|6||42132|42132|SORIA|NOVIERCAS|NOVIERCAS||
42-E1-00070||PLAZA ANTONIO MACHADO|1||42001|42173|SORIA|SORIA|SORIA||
47-E1-00002||CALLE SANTIAGO|14||47001|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00006||CALLE GAMAZO|30||47004|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00010||CALLE DUQUE DE LA VICTORIA|18||47001|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00015||PLAZA CIRCULAR|2||47005|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00016||CALLE RONDILLA SANTA TERESA|24||47010|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00024||CALLE MANTERIA|33||47004|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00029||CMNO ESPERANZA|87||47008|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00030||CALLE FERROCARRIL|33||47002|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00038||CALLE PORTILLO DE BALBOA|56||47010|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00039||CALLE REAL DE BURGOS|15||47011|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00040||CALLE HORNIJA|2||47013|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00048||PLAZA MAYOR|15||47001|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00055||CALLE MONASTERIO SANTO DOMINGO DE SILOS|8|||47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00062||CALLE LINARES|16||47010|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00063||AVDA BURGOS|6||47009|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00064||CALLE MIESES|24||47014|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00066||PASEO ZORRILLA|5||47008|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00067||PASEO ZORRILLA|127||47008|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00070||CALLE DOS DE MAYO|7||47004|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00071||PLAZA ESPAÑA|11||47001|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00074||PLAZA UNIVERSIDAD|8||47003|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00076||PLAZA SANTIAGO|2||47680|47084|VALLADOLID|MAYORGA|MAYORGA||
47-E1-00089||CALLE TOMAS BAYON|20||47491|47158|VALLADOLID|LA SECA|SECA (LA)||
47-E1-00090||CALLE AGUSTIN VELASCO|14||47462|47020|VALLADOLID|BOBADILLA DEL CAMPO|BOBADILLA DEL CAMPO||
47-E1-00091||PLAZA MAYOR|2||47830|47164|VALLADOLID|TORDEHUMOS|TORDEHUMOS||
47-E1-00093||CTRA MESONES|4||47860|47223|VALLADOLID|VILLARDEFRADES|VILLARDEFRADES||
47-E1-00095||CALLE REVILLA|1||47320|47093|VALLADOLID|MONTEMAYOR DE PILILLA|MONTEMAYOR DE PILILLA||
47-E1-00096||PLAZA ESPAÑA|15||47500|47101|VALLADOLID|NAVA DEL REY|NAVA DEL REY||
47-E1-00097||AVDA VALLADOLID|20|||47050|VALLADOLID|CIGALES|CIGALES||
47-E1-00104||PLAZA MAYOR|10||47870|47163|VALLADOLID|TIEDRA|TIEDRA||
47-E1-00105||CTRA SANTIBAÑEZ|S-N||47330|47173|VALLADOLID|TRASPINEDO|TRASPINEDO||
47-E1-00107||PASEO RIBERA|2||47240|47182|VALLADOLID|VALDESTILLAS|VALDESTILLAS||
47-E1-00108||CALLE ESPAÑA|14||47310|47030|VALLADOLID|CAMPASPERO|CAMPASPERO||
47-E1-00109||CALLE SAN JUAN|2||47800|47086|VALLADOLID|MEDINA DE RIOSECO|MEDINA DE RIOSECO||
47-E1-00110||PLAZA MAYOR|16||47210|47011|VALLADOLID|ATAQUINES|ATAQUINES||
47-E1-00112||CALLE MAURO GARCIA|S-N||47220|47124|VALLADOLID|POZALDEZ|POZALDEZ||
47-E1-00119||CALLE MAYOR|2||47639|47212|VALLADOLID|VILLALBA DE LOS ALCORES|VILLALBA DE LOS ALCORES||
47-E1-00122||AVDA DIEZ DE OCTUBRE|13||47410|47104|VALLADOLID|OLMEDO|OLMEDO||
47-E1-00124||CALLE VALLELLANO|39||47238|47005|VALLADOLID|ALCAZARÉN|ALCAZAREN||
47-E1-00127||TRVA CALVARIO|1||47300|47114|VALLADOLID|PEÑAFIEL|PEÑAFIEL||
47-E1-00130||CALLE RODRIGO VAZQUEZ DE ARCE|6||47470|47035|VALLADOLID|CARPIO|CARPIO||
47-E1-00131||CALLE SANTA MARIA|27||47100|47165|VALLADOLID|TORDESILLAS|TORDESILLAS||
47-E1-00139||CALLE ONESIMO REDONDO|12||47315|47116|VALLADOLID|PESQUERA DE DUERO|PESQUERA DE DUERO||
47-E1-00144||CALLE PADRE MANJON|54||47013|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00148||AVDA VICENTE MORTES|4||47014|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00149||CALLE JOAQUIN MARIA JALON|5||47008|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00151||CALLE RONDA|55||47420|47075|VALLADOLID|ÍSCAR|ISCAR||
47-E1-00152||CALLE PADRE FRANCISCO SUAREZ|10||47006|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00156||PASEO ZORRILLA|53||47008|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00159||CALLE LINARES|31||47010|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00163||CALLE VILLANUBLA|7||47009|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00169||CALLE CIGUEÑA|29||47012|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00171||CALLE SAN LORENZO|5||47001|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00172||CALLE GENERAL SHELLY|28||47013|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00178||CALLE ARGALES|3||47013|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00179||CALLE DOCTOR MORALES|S-N||47011|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00181||CALLE FAISAN|19||47012|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00185||CALLE DOCTOR ESQUERDO|12||47011|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00189||CALLE RONDILLA SANTA TERESA|34|||47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00192||CALLE JOAQUIN VELASCO MARTIN|15||47014|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00194||AVDA JOSE LUIS ARRESE|3||47014|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00204||CALLE GENERAL FRANCO|3||47170|47133|VALLADOLID|RENEDO DE ESGUEVA|RENEDO DE ESGUEVA||
47-E1-00208||CALLE BARRIO NUEVO|13|||47160|VALLADOLID|SIETE IGLESIAS DE TRABANCOS|SIETE IGLESIAS DE TRABANCOS||
47-E1-00211||TRVA DE LA PARRA|S-N||47129|47142|VALLADOLID|SAN CEBRIÁN DE MAZOTE|SAN CEBRIAN DE MAZOTE||
47-E1-00215||CALLE REAL|81||47152|47186|VALLADOLID|VALLADOLID|PUENTE DUERO-ESPARRAGAL||
47-E1-00219||CALLE CARRETERA DE VENTAS|4||47131|47071|VALLADOLID|GERIA|GERIA||
47-E1-00223||CALLE OLIVARES|S-N||47329|47195|VALLADOLID|VILLABÁÑEZ|VILLABAÑEZ||
47-E1-00224||CALLE CALVO SOTELO|10||47314|47077|VALLADOLID|LANGAYO|LANGAYO||
47-E1-00228||CALLE COLABORADORES|14||47100|47165|VALLADOLID|TORDESILLAS|TORDESILLAS||
47-E1-00229||CALLE VIVAQUE|2||47464|47102|VALLADOLID|NUEVA VILLA DE LAS TORRES|NUEVA VILLA DE LAS TORRES||
47-E1-00239||AVDA RAMON PRADERA|12||47009|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00241||CALLE ANCHA,|8|||47099|VALLADOLID|LA MUDARRA|MUDARRA (LA)||
47-E1-00242||AVDA JUAN DE AUSTRIA|12||47140|47076|VALLADOLID|LAGUNA DE DUERO|LAGUNA DE DUERO||
47-E1-00243||AVDA PALENCIA|37||47011|47186|VALLADOLID|VALLADOLID|VALLADOLID||
